surrounds	1
susceptible	2
sweden	2
sweeping	1
swim	1
swimming	3
swinging	1
swirled	1
swirls	1
switch	1
switched	1
sword	6
swords	7
symbol	9
symmetrically	1
symptom	1
system	4
systematically	1
systems	1
t	88
table	39
tables	5
tablesverified	1
tabular	1
tabulated	5
taffy	1
take	6
taken	5
takes	11
taking	1
talk	1
tangent	4
tangential	1
tank	8
tanks	3
tapered	4
taperednose	1
tapering	2
target	39
targetletting	1
targets	9
task	1
tback	4
tbe	1
tben	3
tbn	2
tc	29
tcement	2
te	16
te1	1
te11	1
te2	1
te21	1
team	1
tear	13
tearing	9
tears	2
technical	3
technique	10
techniques	4
teeth	1
teff	6
teffective	1
tefh	4
tegetthoff	1
tell	1
temper	12
temperature	99
temperature538oc	1
temperaturebeing	1
temperatures	14
tempered	7
tempering	26
temporary	1
ten	5
ten1	1
tend	7
tended	6
tends	4
tensile	65
term	30
termed	4
terminology	3
terms	4
terni	8
test	44
testderived	1
tested	9
testing	13
tests	42
testtotest	1
tetragonal	1
tetryl	2
texas	1
tfh	2
tfhplate	2
tfs	8
tfuze	3
tfzmin	5
than	202
that	583
the	4467
their	87
them	62
thembut	1
themselves	8
then	62
thencurrent	1
thennew	1
theoretical	2
theoretically	1
theory	3
there	40
thereafter	1
therefore	7
thereof	1
thermal	4
these	101
they	109
thick	84
thicka	1
thickabove	1
thickened	1
thickenough	1
thicker	29
thickest	10
thickestfaced	1
thickfaced	3
thickness	215
thicknesses	30
thickplate	4
thin	73
thinfaced	3
thing	4
things	8
thinner	23
thinnerbut	1
thinnerfaced	1
thinnest	10
thinnestfaced	1
thinnestonly	1
thinonce	1
thinwalled	1
third	5
this	442
thompson	5
thorough	1
thoroughly	5
thoroughness	1
those	17
though	133
thought	4
thoughtsimilar	1
thousands	1
threads	7
threat	2
three	14
thresher	1
threshold	1
threw	1
through	129
throughcrack	1
throughout	1
throw	1
throwing	4
thrown	7
thru	3
thus	32
tight	2
tighter	1
tightly	6
tilt	3
tilted	4
tilts	1
time	123
timecarnegie	1
timeconsuming	2
timefor	1
timeizod	1
timer	1
times	20
timesin	1
timing	2
tin	1
tint	1
tiny	13
tinyexplosivefiller	1
tip	12
tips	3
tirpitz	1
titanics	1
tlam	2
tmetal	1
tmin	9
tnt	4
tntfilled	2
to	1599
today	3
together	24
tolerance	1
tolerated	1
too	23
took	4
toolmaker	1
toothin	1
toothpaste	1
toothpicks	1
top	14
topgrade	1
topics	1
topoftheline	1
torch	1
torn	10
torpedo	3
torpedoes	1
total	38
totalkineticenergy	1
totally	1
touch	1
touched	1
touches	2
touching	2
tough	13
toughen	7
toughened	3
toughening	10
tougher	7
toughest	2
toughness	30
toughnessso	1
toughnesstough	1
toward	9
tower	10
towers	6
tphe	14
tphewill	1
tracer	2
tracks	1
tradition	3
train	1
trait	1
trajectory	1
trampolinelike	1
transferred	1
transformation	13
transformationnote	1
transition	22
translation	1
translucent	1
transmits	1
transmutation	1
transparent	1
transports	1
trap	1
trapped	2
treat	1
treated	1
treating	3
treatment	18
treatments	17
treatmentsmost	1
treatmenttests	1
treaty	2
trend	3
trends	1
tressider	3
trial	1
trialanderror	1
trials	1
triangle	1
triangular	3
tried	3
tries	2
trinitrophenol	1
trinitrophenolbritish	1
trouble	1
trucks	1
true	18
truly	2
truncated	1
trusted	1
try	8
trying	8
tspaced	4
tsum	4
ttdd	1
tube	8
tubes	2
tumbled	1
tungsten	2
tuning	1
tunnel	1
turn	5
turned	5
turns	3
turret	47
turrets	17
twice	2
twisted	2
twisting	1
two	50
twogun	1
twolayer	1
twood	2
twopiece	1
twothinnerplate	1
type	74
types	18
typical	9
typically	2
typographical	1
typos	1
tzs	2
u	219
ultimate	1
ultimately	2
unable	1
unacceptable	1
unaffected	1
unanimously	1
unarmored	7
unbent	1
unbreakable	13
unbroken	5
uncapped	23
uncappedprojectile	1
unchanged	1
uncovered	1
undamaged	3
undeformed	2
under	93
under4	1
undergo	3
undergoes	2
undergoing	2
underlying	1
underneath	1
understandable	1
understanding	1
understood	3
underwater	5
undissolved	1
undrillable	6
uneven	2
unexpected	1
unfortunate	1
unfortunately	5
unhardened	8
unheard	1
uniform	3
union	1
unique	10
uniquely	2
unit	6
united	1
units	11
universal	3
unless	14
unlike	9
unlocked	3
unmodified	1
unpredictable	1
unprotected	2
unqualified	1
unreinforced	1
unreliable	4
unshattered	7
unstable	2
unsuccessful	2
unsupported	2
until	45
unusual	16
unwanted	1
unyielding	1
up	157
updated	2
updates	1
upon	2
upper	13
upset	4
upsetting	1
uptakes	1
upward	2
us	4
usage	48
use	79
used	364
usedfor	1
usedonly	1
usedwas	1
useful	5
useless	2
uses	4
using	90
usn	1
usnr	1
uss	8
usual	10
usually	107
usuallydifferent	1
utah	2
v	15
v2	11
v5	1
vaccuum	1
value	71
valueif	1
values	41
vanadium	5
vanadiumotherwise	1
vanadiums	1
vanadiumto	1
variable	8
variablefacethickness	1
variation	12
variations	1
varied	6
varies	9
various	21
vary	4
varying	3
vat	9
vaunted	1
vc	7
vector	3
vehicle	2
vehicles	2
vehiclesincluding	1
velocities	11
velocity	105
velocityratio	1
venetos	1
versatile	1
version	19
versions	5
versus	6
vertical	38
vertically	1
very	165
veryhighcarbon	1
veryhighstrength	1
verylowcarbon	1
verythickfaced	1
veryweakbodied	1
vexponent	2
vfragments	2
vh	25
vhstyle	1
viable	1
vibrations	2
vice	1
viceversa	2
vickers	27
vietnam	1
view	1
viewed	3
violent	1
virginia	5
virtually	19
visibility	2
visitor	1
vital	1
vitals	3
vitamins	1
vittorio	1
vl	7
volume	19
volumerelated	1
vremaining	1
vremaining2	1
vs	5
vsideways2	1
vt	8
vulnerable	1
w	34
waits	1
want	3
war	167
warfare	1
warhead	1
warrior	1
warship	7
warships	14
warshipthese	1
wartime	2
was	460
wasand	1
washington	3
wasnt	1
waste	1
water	30
watercaused	1
waterline	2
watermelon	3
wave	7
waves	1
way	25
ways	8
waytilted	1
we	8
weak	6
weakbodied	1
weaken	1
weakened	2
weakening	6
weakens	1
weaker	6
weakest	1
weakness	1
weaknesses	1
weapon	8
weapons	4
wearresistant	1
weather	1
weaving	1
weddingbandshaped	1
wedge	1
wedged	1
wedges	3
weeks	1
weich	1
weigh	2
weighing	1
weighs	4
weight	80
weightalways	1
weightand	1
weighted	7
weightin	1
weights	4
weightthe	1
weld	2
welded	6
welding	6
welds	3
well	43
welldesigned	2
went	9
were	142
werent	2
west	1
wh	37
what	24
whats	1
whatsoever	1
when	271
where	137
whether	13
which	242
while	50
white	45
whitemartensiteforming	1
who	7
whose	7
why	9
wide	17
widely	12
widen	1
widens	1
wider	8
widespread	2
widest	1
width	3
will	144
windage	2
windows	1
windscreen	20
windscreenretaining	1
windscreens	7
windscreenthough	1
windshields	1
wine	1
winter	1
wire	5
wires	1
with	451
within	12
without	39
witkowitz	14
witkowitzer	2
witness	3
wobbles	1
wolfram	1
won	1
wood	8
woodburning	1
woodlike	1
words	2
work	29
worked	8
working	13
works	5
world	122
worlds	1
worry	2
worse	8
worst	2
wotan	15
would	92
wrapped	1
wrapping	1
wringing	1
wrong	1
wrongly	1
wrought	36
wroughtiron	1
wsh	12
ww	24
wwi	28
wwiera	6
wwiexcept	1
wwii	50
wwiiera	2
wyoming	2
x	24
y	59
yamato	7
yamatos	1
yard	1
yaw	8
year	2
years	9
yellow	2
yes	1
yet	7
yield	60
yielding	1
york	1
you	10
z	1
zara	1
zebra	2
zebrastripes	1
zero	19
zeroif	1
zerovelocity	1
zigzag	1
zincbased	1
zipper	1
zone	8
